symbol,cluster,cluster_raw,pca1,pca2,gap_fill_rate,gap_go_rate,trend_1d,trend_3d,reversal_tendency,vol_move_corr,up_vol_ratio,avg_atr_pct,return_skew,vol_clustering,intraday_revert_rate,fvg_density,fvg_fill_rate,orb_breakout_rate,orb_hold_1h,vwap_reclaim_rate,morning_continuation
INTC,INSTITUTIONAL_ACCUMULATION,2,-1.1844209689828618,-0.5057654255026598,0.505338078291815,0.7402135231316725,0.43529411764705883,0.43529411764705883,0.49222773446728085,0.4447051928428744,0.9566708714530241,3.108599373146321,-0.149046434003118,0.27112783878837793,0.49105367793240556,27.485549132947977,0.6435331230283912,0.4899598393574297,0.46511627906976744,0.5261044176706827,0.0
TSLA,VOLATILE_NEWS_DRIVEN,1,-0.04097765945460148,-0.44702505526260616,0.5363636363636364,0.7051948051948052,0.5607476635514018,0.5747663551401869,0.486659984726995,0.45455517657623107,1.0723835804808972,5.478231647030593,0.07453910022357732,0.10959184799954741,0.5159045725646123,27.77456647398844,0.6690946930280958,0.4859437751004016,0.481651376146789,0.570281124497992,0.0
CVX,INSTITUTIONAL_ACCUMULATION,2,-2.106946594652501,1.1259682650413303,0.44426229508196724,0.7950819672131147,0.38461538461538464,0.4461538461538462,0.4990482588735864,0.31311762402786764,0.9637038443972958,2.8230008238246778,-0.24956386026469404,0.2486898324325274,0.5238568588469185,25.787799942179817,0.6704035874439462,0.5341365461847389,0.46443514644351463,0.5502008032128514,0.0
XOM,INSTITUTIONAL_ACCUMULATION,2,-2.0234794053059852,-0.15623143942755807,0.42789223454833597,0.786053882725832,0.43820224719101125,0.4606741573033708,0.4664511958629606,0.3970303317430651,0.967435301715696,3.0404418803469286,0.047126109459323176,0.18329760804599388,0.47912524850894633,26.97311361665221,0.662379421221865,0.5220883534136547,0.5278969957081545,0.5522088353413654,0.0
OXY,INSTITUTIONAL_ACCUMULATION,2,-0.48817140141884885,0.5159300242352617,0.5266030013642565,0.7216916780354706,0.4482758620689655,0.43103448275862066,0.5022276835262407,0.4507762605685013,1.1063182380027847,5.193935434173332,-0.8095092492607663,0.2672446832058884,0.5129224652087475,28.765539173171433,0.6653266331658292,0.4779116465863454,0.5093457943925234,0.5481927710843374,0.0
SLB,INSTITUTIONAL_ACCUMULATION,2,-1.0161642883910558,0.4807878999887781,0.5207756232686981,0.7437673130193906,0.5,0.5347222222222222,0.5233656592285723,0.35928919841189877,0.9912448023855706,4.311732253774599,-0.31116324188761746,0.187065404236164,0.510934393638171,24.71812662619254,0.6900584795321637,0.4799196787148594,0.502262443438914,0.5662650602409639,0.0
HAL,INSTITUTIONAL_ACCUMULATION,2,-1.4568265285632973,-0.5564469631797385,0.522911051212938,0.7264150943396226,0.5149700598802395,0.5568862275449101,0.525637196336121,0.3286848851662968,1.0145753660707006,4.783233861754493,-0.8278281585602331,0.16227880115843915,0.4860834990059642,25.296328418618096,0.6857142857142857,0.4738955823293173,0.5829383886255924,0.5341365461847389,0.0
DVN,INSTITUTIONAL_ACCUMULATION,2,-1.2923005509383512,-0.14292309980672915,0.53315649867374,0.7320954907161804,0.5116279069767442,0.5465116279069767,0.5231384482357245,0.3691591042686906,0.9827940665419247,5.082343253682399,-0.47072860814690637,0.24505030013000276,0.49801192842942343,27.3778548713501,0.6779303062302007,0.5020080321285141,0.4751131221719457,0.5381526104417671,0.0
XLE,INSTITUTIONAL_ACCUMULATION,2,-2.227232914090206,0.10057632388489797,0.4538341158059468,0.7762128325508607,0.4574468085106383,0.46808510638297873,0.46967651954829714,0.33526577380312433,0.9838132613400848,3.0628969336325773,-0.4265066218981093,0.22479190926072848,0.4990059642147117,27.406764960971376,0.6719409282700421,0.5502008032128514,0.5220883534136547,0.5421686746987951,0.0
UNH,INSTITUTIONAL_ACCUMULATION,2,-1.811681597034525,-0.31076173581305677,0.5186104218362283,0.7419354838709677,0.4411764705882353,0.5294117647058824,0.5252047210158141,0.3204194380574374,0.9868421841972785,2.3668482731180425,-0.10454828876380208,0.33984287829643833,0.5357852882703777,25.729979762937262,0.6404494382022472,0.4759036144578313,0.5046296296296297,0.5461847389558233,0.0
MRNA,VOLATILE_NEWS_DRIVEN,1,0.8121857070611942,0.6445721405593551,0.6028368794326241,0.6879432624113475,0.4895397489539749,0.5439330543933054,0.5485209235209235,0.5581659223539779,1.1685097433559932,6.613339382449078,0.6889810615224455,0.2318669607647046,0.5049701789264414,25.924855491329478,0.6789297658862876,0.4718875502008032,0.45544554455445546,0.5602409638554217,0.0
PFE,INSTITUTIONAL_ACCUMULATION,2,-0.8126862445945097,0.20694799648824236,0.4597402597402597,0.7428571428571429,0.3673469387755102,0.5510204081632653,0.5053085709589942,0.42692162683863505,1.0343609711295796,2.399358547945946,0.3471663654490604,0.21016772687467689,0.5009940357852882,22.781150621566926,0.6637055837563451,0.45180722891566266,0.43523316062176165,0.5863453815261044,0.0
ABBV,INSTITUTIONAL_ACCUMULATION,2,-2.363139799841874,-0.7108170228206573,0.49127906976744184,0.7674418604651163,0.5769230769230769,0.7307692307692307,0.5238282478766908,0.4599315806173048,0.9279665022311061,2.2123512861601617,-0.5932670097675175,0.20647825486939944,0.5168986083499006,23.706273489447813,0.6853658536585366,0.4919678714859438,0.5113122171945701,0.5682730923694779,0.0
ISRG,INSTITUTIONAL_ACCUMULATION,2,-2.16918739216684,0.7907157992410585,0.4685185185185185,0.774074074074074,0.4927536231884058,0.5942028985507246,0.5176045242715226,0.4272738662268723,0.9356615675273331,2.9671357677266736,-0.006618409352443354,0.1863407371163843,0.48906560636182905,26.329479768786126,0.7244785949506037,0.5040160642570282,0.5291479820627802,0.5642570281124498,0.0
DXCM,VOLATILE_NEWS_DRIVEN,1,0.6783769508690013,-0.8109703754170519,0.5954465849387041,0.6882661996497373,0.5573770491803278,0.5737704918032787,0.489390139264735,0.4307830374687588,1.0126493540449786,4.1398705648383896,0.21431982946029488,0.07345982262433215,0.4970178926441352,23.786127167630056,0.6889428918590522,0.45180722891566266,0.44,0.5662650602409639,0.0
HIMS,VOLATILE_NEWS_DRIVEN,1,0.24388576680969476,-1.3657611316834186,0.639871382636656,0.6479099678456591,0.536144578313253,0.5481927710843374,0.46574700328132324,0.33547974041823975,0.9529488460798279,5.46170934632185,0.7484756573277143,0.3302622001476864,0.5089463220675944,26.626192541196875,0.6525515743756786,0.46586345381526106,0.5095238095238095,0.5662650602409639,0.0
XBI,INSTITUTIONAL_ACCUMULATION,2,-1.1353833575374273,-0.20611095180340863,0.5678294573643411,0.7054263565891473,0.5196078431372549,0.5196078431372549,0.5277570789865872,0.39022668436315777,1.015304841857465,3.274488869811161,-0.12357287326815597,0.16266076548216504,0.47514910536779326,25.20959814975426,0.6559633027522935,0.5321285140562249,0.5232067510548524,0.5542168674698795,0.0
COST,INSTITUTIONAL_ACCUMULATION,2,-1.6983760351051929,1.6649825368167368,0.47305389221556887,0.7754491017964071,0.39285714285714285,0.5,0.4877796188898095,0.4274588447153406,0.9114518171031545,2.032812219878891,-0.017247378845790928,0.1937375030749912,0.5178926441351889,26.1271676300578,0.7123893805309734,0.5040160642570282,0.49767441860465117,0.572289156626506,0.0
NKE,INSTITUTIONAL_ACCUMULATION,2,-1.8883515809639828,-0.739558476633211,0.43956043956043955,0.7838827838827839,0.36065573770491804,0.5081967213114754,0.5064221640073033,0.43969191594890406,0.9768404365838925,2.6756701869764496,0.30104657262590456,0.18707852883855436,0.4970178926441352,27.551315409077766,0.6526757607555089,0.4598393574297189,0.4838709677419355,0.4979919678714859,0.0
SBUX,INSTITUTIONAL_ACCUMULATION,2,-2.0356662814008057,0.36465747274736965,0.40315315315315314,0.777027027027027,0.37777777777777777,0.4888888888888889,0.4885892116182573,0.4292279702041752,0.9589341915877488,2.452219699860442,0.19862279056336074,0.2917312409490353,0.5039761431411531,26.936416184971097,0.6824034334763949,0.4779116465863454,0.49295774647887325,0.5461847389558233,0.0
CMG,VOLATILE_NEWS_DRIVEN,1,-0.8440865280200531,-2.2904701099695277,0.5557768924302788,0.7091633466135459,0.6181818181818182,0.5818181818181818,0.4729525607741326,0.40920120751854516,1.0022951523044075,2.8775466031526924,0.7642353165661603,0.24660788070145678,0.5129224652087475,27.782596126047988,0.6482830385015609,0.46586345381526106,0.5258215962441315,0.5421686746987951,0.0
UBER,VOLATILE_NEWS_DRIVEN,1,0.2873996393200622,-0.6673143736249861,0.5832083958020989,0.7016491754122939,0.5253164556962026,0.5632911392405063,0.4850597609561753,0.4084089087938906,1.0301586762435375,4.679718828311087,1.2710870592189734,0.1971768750368944,0.5139165009940357,26.510552182711763,0.6990185387131952,0.42369477911646586,0.5257731958762887,0.5602409638554217,0.0
BAC,INSTITUTIONAL_ACCUMULATION,2,-2.415185308088523,-0.74051579709763,0.4371941272430669,0.7732463295269169,0.4861111111111111,0.5555555555555556,0.4749699519230769,0.3969888315129154,0.9814615173389292,2.9497550822336596,0.44308128394322405,0.3579894049145296,0.510934393638171,27.1176640647586,0.6929637526652452,0.5040160642570282,0.5535714285714286,0.5220883534136547,0.0
C,INSTITUTIONAL_ACCUMULATION,2,-2.4543305760121847,-0.9902209249523148,0.456198347107438,0.7735537190082644,0.4444444444444444,0.5277777777777778,0.4624130111814841,0.3926155839634098,0.9433463564014954,3.104013848413741,0.08529334319356892,0.41364780959651887,0.5069582504970179,27.146574154379877,0.6421725239616614,0.5060240963855421,0.5391304347826087,0.5461847389558233,0.0
WFC,INSTITUTIONAL_ACCUMULATION,2,-2.267906197154767,-0.317982580429869,0.43645484949832775,0.7709030100334449,0.47674418604651164,0.5116279069767442,0.5063017675689523,0.40774718754746897,0.9660922333496206,3.217700191642457,0.021905045543304552,0.35712256951806776,0.5009940357852882,27.002023706273487,0.671306209850107,0.4939759036144578,0.5152838427947598,0.5381526104417671,0.0
V,INSTITUTIONAL_ACCUMULATION,2,-2.4573703168331527,2.587627066573777,0.45233265720081134,0.7829614604462475,0.23684210526315788,0.42105263157894735,0.5272091944886063,0.311330833762806,0.9155143806761655,2.3392285073925105,0.3069322762624203,0.32083569115591987,0.5099403578528827,23.735183579069094,0.6954933008526187,0.5220883534136547,0.5434782608695652,0.5542168674698795,0.0
MA,INSTITUTIONAL_ACCUMULATION,2,-2.399447192597786,1.1727784851100087,0.44106463878326996,0.7756653992395437,0.4375,0.5208333333333334,0.5110953414593422,0.32089320165462104,0.9298538999553562,2.6120266519959876,0.4312289018735308,0.28844559453738366,0.5168986083499006,25.469788956345763,0.7048808172531215,0.5341365461847389,0.504424778761062,0.5582329317269076,0.0
COIN,VOLATILE_NEWS_DRIVEN,1,1.1506975730583255,0.4801909017247007,0.6179159049360147,0.6983546617915904,0.48,0.44,0.48189267776896644,0.5109736881254816,1.1223975115014286,7.994643377248698,0.28568933164078053,0.1641226779119221,0.5292397660818714,28.323699421965316,0.6622448979591836,0.4879518072289157,0.5069124423963134,0.5421686746987951,0.0
RTX,INSTITUTIONAL_ACCUMULATION,2,-1.8716429666790646,-0.6515776978058011,0.4896694214876033,0.7417355371900827,0.5357142857142857,0.5892857142857143,0.4811161856638486,0.2938205055875217,0.94427423656236,2.6564411707158313,0.1205175191670514,0.3004630793075717,0.5139165009940357,24.57357617808615,0.6811764705882353,0.5281124497991968,0.4678111587982833,0.5622489959839357,0.0
LMT,INSTITUTIONAL_ACCUMULATION,2,-2.355847866607475,1.408193293652733,0.4716417910447761,0.7761194029850746,0.42857142857142855,0.5,0.5321397718657992,0.34831087983321757,0.9512923385753153,2.117314131083531,-0.264961460163106,0.3473189350923633,0.5188866799204771,24.920497253541484,0.6867749419953596,0.4959839357429719,0.536036036036036,0.5843373493975904,0.0
NOC,INSTITUTIONAL_ACCUMULATION,2,-1.3525007593145788,2.1432965906868446,0.5271084337349398,0.7349397590361446,0.4411764705882353,0.47058823529411764,0.5460379464285714,0.33238569041397853,0.9790485653800235,2.3527492337603833,0.3366678300469336,0.2576163809726458,0.5009940357852882,26.04799074877132,0.6992230854605993,0.5060240963855421,0.4883720930232558,0.608433734939759,0.0
CAT,INSTITUTIONAL_ACCUMULATION,2,-1.6316022235237637,-0.056465457557949114,0.4667931688804554,0.7590132827324478,0.5,0.53125,0.4842793774904142,0.4677376131720483,0.9412229870850464,2.782734913783273,-0.16356394271408575,0.16910834230338376,0.49502982107355864,27.782596126047988,0.6711758584807492,0.4879518072289157,0.52,0.5742971887550201,0.0
DE,INSTITUTIONAL_ACCUMULATION,2,-2.840246165990586,0.4733394682204582,0.47377938517179025,0.759493670886076,0.4393939393939394,0.6060606060606061,0.5393525393525394,0.37728871005606207,0.9435842150352637,2.8519046153384875,-0.2605524442067737,0.2367145285854152,0.5069582504970179,25.75888985255854,0.6835016835016835,0.5140562248995983,0.5930735930735931,0.5421686746987951,0.0
QCOM,INSTITUTIONAL_ACCUMULATION,2,-1.2427267504688733,1.9614171340184003,0.47772657450076805,0.7465437788018433,0.35353535353535354,0.47474747474747475,0.5309330364132987,0.4635959385590028,0.9947567923712937,3.3164688288743798,0.2183225595716582,0.2236553885154042,0.5049701789264414,26.1271676300578,0.6946902654867256,0.4919678714859438,0.4977578475336323,0.5682730923694779,0.0
MRVL,VOLATILE_NEWS_DRIVEN,1,-0.4615136035757697,0.03647232861050344,0.5606060606060606,0.7203856749311295,0.45180722891566266,0.4759036144578313,0.5231844305120168,0.4321578236445476,0.9755696282233486,4.3076294619616995,1.0205731196368324,0.1243484194070439,0.48906560636182905,27.341040462427745,0.6501057082452432,0.46586345381526106,0.5352112676056338,0.5522088353413654,0.0
KLAC,INSTITUTIONAL_ACCUMULATION,2,-1.5587927726969468,1.7087635968024417,0.5021897810218978,0.727007299270073,0.4251968503937008,0.5196850393700787,0.5076236263736263,0.38552379131315473,0.9876374744434306,3.6475505459003585,0.33640691763645414,0.2098845595139949,0.49105367793240556,28.67052023121387,0.6663306451612904,0.5602409638554217,0.4779116465863454,0.6164658634538153,0.0
AMAT,INSTITUTIONAL_ACCUMULATION,2,-1.7763624940594516,0.8076750617970467,0.48739495798319327,0.7240896358543417,0.43243243243243246,0.5,0.5281589801274841,0.4157255628974964,0.9871543077606718,3.8022001017044187,-0.28802232477040285,0.28898284164717974,0.4990059642147117,28.179190751445084,0.6748717948717948,0.5020080321285141,0.537117903930131,0.5542168674698795,0.0
MU,VOLATILE_NEWS_DRIVEN,1,-1.2394572449417314,-0.1372450127675719,0.5201109570041609,0.7475728155339806,0.42962962962962964,0.45185185185185184,0.5290763052208836,0.47167305748004185,0.9964783692514151,3.846827818766,-0.07637898329412518,0.1902763916609065,0.5049701789264414,30.14450867052023,0.62607861936721,0.44779116465863456,0.5472636815920398,0.536144578313253,0.0
SMH,INSTITUTIONAL_ACCUMULATION,2,-2.8073550670881064,1.4625327393543783,0.42277691107644305,0.7550702028081123,0.32967032967032966,0.4835164835164835,0.5026217228464419,0.345316976182793,0.9395102901255327,2.8401372640897877,-0.11273846512771928,0.23676540621034917,0.4960238568588469,29.710982658959537,0.6449416342412452,0.5421686746987951,0.5537848605577689,0.5883534136546185,0.0
LAC,VOLATILE_NEWS_DRIVEN,0,3.059129315935379,-1.5658043121428764,0.58656330749354,0.6770025839793282,0.4444444444444444,0.39316239316239315,0.4945835405958105,0.4634713352702254,1.200620024499293,7.07132811955471,5.705478374915878,0.2040856629956813,0.44858156028368795,22.867880890430758,0.6548672566371682,0.39759036144578314,0.4245810055865922,0.5481927710843374,0.0
RIVN,VOLATILE_NEWS_DRIVEN,0,1.830232177536735,1.9501309003897036,0.6416464891041163,0.6610169491525424,0.43548387096774194,0.47580645161290325,0.48599559686888455,0.4940803692470061,1.10105312824151,7.837179905318842,0.19091954185263596,0.10668204247325115,0.5009310986964618,26.040462427745663,0.709211986681465,0.5060240963855421,0.42731277533039647,0.5943775100401606,0.0
NIO,VOLATILE_NEWS_DRIVEN,1,1.961943830021839,-1.6624662427063266,0.5739644970414202,0.6923076923076923,0.5163934426229508,0.48360655737704916,0.49373957907320604,0.5452853862710312,1.1734681413976318,7.383894516323736,0.6879878956297653,0.09998286315656302,0.5188866799204771,26.076900838392596,0.6363636363636364,0.38353413654618473,0.4540229885057471,0.5261044176706827,0.0
CHPT,VOLATILE_NEWS_DRIVEN,0,1.2036741553195516,-0.3272580079500932,0.6328011611030478,0.6661828737300436,0.4925373134328358,0.48258706467661694,0.4548645404403385,0.4393596775315438,0.9500899061493729,6.597583752697485,0.5296692535063647,0.21060612020503663,0.4850894632206759,23.156981786643538,0.6978776529338327,0.4598393574297189,0.5047169811320755,0.5602409638554217,0.0
FCX,VOLATILE_NEWS_DRIVEN,1,-1.7901808563975126,-0.03367416216551554,0.46124031007751937,0.7906976744186046,0.4745762711864407,0.519774011299435,0.5471532091097309,0.40710801731306573,1.0315167624062593,4.46679895351011,0.4173561820793007,0.0986306230125846,0.4671968190854871,29.372651055218267,0.6545275590551181,0.4678714859437751,0.5265700483091788,0.5602409638554217,0.0
NEM,VOLATILE_NEWS_DRIVEN,1,-1.1759914025243827,-0.9076612923949897,0.504950495049505,0.7178217821782178,0.547945205479452,0.5616438356164384,0.503606738906905,0.42997942858178156,1.014535444644611,3.1285728647168947,0.29578808637129134,0.076187773241652,0.5228628230616302,29.199190517490603,0.6405940594059406,0.4839357429718876,0.5471698113207547,0.5461847389558233,0.0
MP,VOLATILE_NEWS_DRIVEN,1,1.0733011180678609,1.1045278982314681,0.6296851574212894,0.6611694152923538,0.4594594594594595,0.4540540540540541,0.5109990364311048,0.4929493941100774,1.0096851574790464,6.234761567624084,0.5401181272564407,0.10197030059660704,0.5236486486486487,27.3778548713501,0.6715945089757128,0.4578313253012048,0.5376884422110553,0.5662650602409639,0.0
APP,VOLATILE_NEWS_DRIVEN,0,1.181363266978007,-0.45080893451033704,0.6397379912663755,0.6681222707423581,0.5434782608695652,0.4855072463768116,0.466454802259887,0.42726760913796363,1.0564424222916848,6.266034812686886,1.3561561643212192,0.17498978874577517,0.4978038067349927,25.0,0.6497109826589595,0.5040160642570282,0.4977168949771689,0.5863453815261044,0.0
MARA,VOLATILE_NEWS_DRIVEN,0,2.6391225968989964,1.393744605870004,0.6217142857142857,0.6811428571428572,0.4720496894409938,0.484472049689441,0.48485938521909744,0.47903215723131115,1.4914245166175941,11.855181859509056,1.7034821500847428,0.1748300405946088,0.5288270377733598,27.947976878612714,0.7001034126163392,0.5321285140562249,0.47346938775510206,0.5682730923694779,0.0
ARM,VOLATILE_NEWS_DRIVEN,1,0.14263223183895793,-1.3975105899179283,0.5070422535211268,0.744131455399061,0.5045871559633027,0.46788990825688076,0.502184978870534,0.5682216902900468,1.084061257959382,5.504296230588248,2.277693493530728,0.11344540208289175,0.4774305555555556,28.410404624277454,0.6225839267548321,0.44377510040160645,0.5323383084577115,0.536144578313253,0.0
AXON,INSTITUTIONAL_ACCUMULATION,2,-0.07866097038910169,-0.20865771209860542,0.6123499142367067,0.7084048027444254,0.568,0.576,0.4722222222222222,0.35883989810205535,1.163684462372003,4.1533170030086675,0.5407693408757207,0.17876741340356175,0.5019880715705766,27.13872832369942,0.6730564430244942,0.5261044176706827,0.48936170212765956,0.6104417670682731,0.0
SHOP,VOLATILE_NEWS_DRIVEN,1,-0.26520202488822503,-0.6340818736933888,0.6109589041095891,0.6917808219178082,0.5050505050505051,0.5303030303030303,0.4921537950978998,0.5232821856633719,1.0002830246550634,5.682923519225688,0.3565235505118481,0.21424190886233843,0.48807157057654077,28.092485549132945,0.6491769547325102,0.4839357429718876,0.576036866359447,0.5481927710843374,0.0
MSTR,VOLATILE_NEWS_DRIVEN,1,0.03415156878625579,-0.35484048294324605,0.5618556701030928,0.7216494845360825,0.5083333333333333,0.5416666666666666,0.49191479060760107,0.4755015537483171,1.1198472397399137,6.889734293380165,0.23988203662361204,0.1716624005931531,0.5089463220675944,26.502890173410403,0.6673936750272628,0.5040160642570282,0.5064935064935064,0.5381526104417671,0.0
ONDS,VOLATILE_NEWS_DRIVEN,0,3.7251552590689982,0.8535709835927804,0.8013937282229965,0.5923344947735192,0.4925373134328358,0.4577114427860697,0.4589687726942629,0.4245330787003661,1.0970146797803513,9.937701895393115,0.9613631885168854,0.09518092750685195,0.522020725388601,24.6096009253904,0.6921269095182139,0.44176706827309237,0.5303030303030303,0.5983935742971888,0.0
RDW,VOLATILE_NEWS_DRIVEN,0,3.9290016436478217,0.23272620606842073,0.7634408602150538,0.5720430107526882,0.47761194029850745,0.417910447761194,0.4785575048732943,0.4292454563450156,1.5416632274040447,6.770408910071152,1.4523670015195644,0.2429406915162162,0.5557046979865772,25.874530211043652,0.6871508379888268,0.44779116465863456,0.5073891625615764,0.5562248995983936,0.0
VERI,VOLATILE_NEWS_DRIVEN,0,2.2614147205945745,0.3413440775144589,0.7068493150684931,0.6356164383561644,0.5300353356890459,0.5123674911660777,0.49707247678945793,0.4933655945904215,1.0517713515811982,9.110983260536042,0.22325444490099292,0.13664092258243776,0.4731610337972167,25.0,0.6890173410404624,0.45582329317269077,0.4720812182741117,0.5923694779116466,0.0
JOBY,VOLATILE_NEWS_DRIVEN,0,1.973705033684342,-0.07869108612362131,0.7189292543021033,0.6596558317399618,0.4726027397260274,0.4863013698630137,0.485228002569043,0.4305329849736793,1.1392011578166488,6.020614883279487,1.6324168877777134,0.1932596185352633,0.5417721518987342,26.56837236195432,0.6822633297062024,0.4497991967871486,0.4801980198019802,0.5341365461847389,0.0
