date,side,pnl,win,range_consumed,fib_dist,golden_zone,rsi_1h,hurst,poc_above,poc_dist,mtf_1h_bull,mtf_4h_bull,mtf_aligned,atr,fib_runway,fib_floor,fib_density,above_P,above_P_pts,near_golden,struct_rr
2023-07-12,LONG,-74.74,0,2.02,74.17,0,92.92,0.1086,1,357.2,1,1,1,24.5,999.0,346.9,0,1,293.1,0,
2023-07-12,LONG,-60.24,0,1.322,50.67,0,90.6,0.1416,1,333.8,1,1,1,19.7,999.0,323.4,0,1,269.6,0,
2023-07-13,LONG,2.76,1,0.659,10.08,0,86.7,-0.1097,1,203.2,1,1,1,24.7,10.1,216.2,1,1,153.7,0,0.05
2023-07-13,LONG,105.26,1,2.151,11.67,0,95.96,-0.085,1,225.0,1,1,1,17.7,82.9,238.0,1,1,175.4,0,0.35
2023-07-14,LONG,-89.74,0,3.542,3.42,0,77.21,0.156,1,251.5,1,1,1,29.5,104.2,221.3,1,1,166.2,0,0.47
2023-07-14,LONG,5.76,1,2.43,26.58,0,70.79,0.1704,1,219.5,1,1,1,29.8,28.6,189.3,3,1,134.2,0,0.15
2023-07-17,LONG,40.76,1,1.243,23.08,0,78.02,0.0746,0,-64.5,1,1,1,24.3,47.8,96.2,1,1,23.1,0,0.5
2023-07-17,LONG,89.76,1,5.192,10.58,0,79.29,0.0661,0,-27.2,1,1,1,13.0,10.6,133.5,3,1,60.3,0,0.08
2023-07-19,LONG,-80.74,0,0.066,20.0,0,70.55,-0.2912,1,221.5,1,1,1,26.5,20.0,186.6,1,1,89.9,0,0.11
2023-07-19,LONG,-0.74,0,0.069,20.0,0,69.3,-0.1319,1,221.5,1,1,1,25.5,20.0,186.6,1,1,89.9,0,0.11
2023-07-20,SHORT,-95.74,0,3.683,36.92,0,27.72,0.294,0,-288.5,0,0,1,31.5,999.0,324.5,1,0,-266.6,0,
2023-07-20,SHORT,100.26,1,2.89,0.58,0,30.97,0.212,0,-251.0,0,0,1,27.2,0.6,287.0,1,0,-229.1,0,0.0
2023-07-21,LONG,-115.24,0,1.625,55.67,0,55.13,-0.1561,0,-232.2,1,0,0,38.0,165.1,67.5,0,0,-55.7,0,2.45
2023-07-21,LONG,-53.74,0,3.6,56.92,0,52.93,-0.2698,0,-233.5,1,0,0,17.5,166.3,66.3,0,0,-56.9,0,2.51
2023-07-24,LONG,-0.74,0,0.385,26.83,0,51.43,0.1048,0,-8.5,1,0,0,37.7,95.4,48.5,1,0,-26.8,0,1.97
2023-07-24,LONG,-6.24,0,0.918,32.83,0,52.26,0.137,0,-14.5,1,0,0,22.3,101.4,42.5,1,0,-32.8,0,2.39
2023-07-25,LONG,17.76,1,1.448,5.96,0,66.01,-0.2811,1,61.5,1,1,1,24.0,9.8,123.9,4,1,72.8,1,0.08
2023-07-25,LONG,2.76,1,1.63,7.07,0,66.86,-0.2983,1,64.2,1,1,1,23.0,7.1,126.7,4,1,75.6,1,0.06
2023-07-26,SHORT,151.76,1,0.627,3.38,0,38.22,-0.1055,0,-3.8,0,0,1,25.5,14.1,133.7,4,0,-77.2,1,0.11
2023-07-26,SHORT,-65.24,0,3.363,14.75,0,26.72,0.0218,0,-59.5,0,0,1,21.3,14.8,189.4,1,0,-133.0,0,0.08
2023-07-27,LONG,-84.24,0,0.063,11.92,0,70.6,0.1582,1,229.0,1,1,1,27.7,999.0,314.5,1,1,249.8,0,
2023-07-28,LONG,-94.74,0,3.168,11.33,0,93.03,-0.2047,0,-6.8,1,1,1,31.2,28.0,295.1,3,1,155.2,0,0.09
2023-07-28,LONG,149.76,1,1.791,31.24,0,91.52,-0.327,0,-53.2,1,1,1,29.2,31.2,248.6,2,1,108.7,0,0.13
2023-07-31,LONG,-84.24,0,0.154,31.11,0,51.88,0.0115,1,114.5,1,1,1,27.7,31.1,106.6,2,1,37.8,0,0.29
2023-07-31,LONG,-55.74,0,0.11,31.5,0,57.26,0.0023,1,108.2,1,1,1,18.2,37.4,100.4,2,1,31.5,0,0.37
2023-08-03,SHORT,-104.24,0,1.027,6.92,0,37.51,-0.1013,0,-206.5,0,0,1,34.3,6.9,218.4,4,0,-120.8,0,0.03
2023-08-04,LONG,113.76,1,0.175,4.18,0,49.31,-0.0261,1,131.5,1,1,1,45.8,12.4,136.2,4,1,70.2,0,0.09
2023-08-07,LONG,-111.24,0,0.177,28.83,0,49.44,-0.3258,0,-100.2,1,0,0,36.7,125.2,67.5,1,0,-28.8,0,1.85
2023-08-07,LONG,18.76,1,0.75,41.08,0,46.21,-0.3414,0,-112.5,0,0,0,25.0,137.4,55.3,0,0,-41.1,0,2.48
2023-08-09,SHORT,89.76,1,3.352,24.19,0,30.85,-0.0538,0,-94.8,0,0,1,27.0,24.2,100.5,3,0,-38.2,0,0.24
2023-08-09,SHORT,89.26,1,5.939,7.72,0,24.29,0.0253,0,-149.8,0,0,1,24.5,7.7,155.5,4,0,-93.2,1,0.05
2023-08-10,LONG,-97.24,0,3.461,21.15,0,80.5,-0.1307,1,59.2,1,1,1,32.0,64.4,245.2,1,1,159.6,0,0.26
2023-08-11,SHORT,-0.74,0,0.149,4.08,0,20.78,-0.1993,0,-205.5,0,0,1,33.5,14.3,291.5,3,0,-174.7,1,0.05
2023-08-11,SHORT,-61.24,0,0.613,2.96,0,27.23,-0.142,0,-222.8,0,0,1,20.0,113.8,308.7,3,0,-191.9,0,0.37
2023-08-16,SHORT,-87.74,0,0.564,3.38,0,46.65,-0.3358,0,-132.5,0,0,1,28.8,3.4,130.0,4,0,-72.2,1,0.03
2023-08-16,SHORT,92.26,1,0.876,7.12,0,45.93,-0.3382,0,-128.8,0,0,1,22.8,7.1,126.3,4,0,-68.5,1,0.06
2023-08-17,SHORT,-81.24,0,4.416,23.5,0,42.63,-0.1111,0,-203.5,0,0,1,26.7,40.0,209.2,3,0,-145.8,0,0.19
2023-08-17,SHORT,190.76,1,6.531,10.25,0,42.6,-0.1163,0,-190.2,0,0,1,16.0,53.2,196.0,3,0,-132.5,0,0.27
2023-08-21,LONG,-82.24,0,1.63,22.83,0,57.49,0.2764,1,221.5,1,1,1,27.0,22.8,211.4,1,1,146.7,0,0.11
2023-08-21,LONG,101.26,1,4.995,18.92,0,62.68,0.1456,1,263.2,1,1,1,17.2,77.7,253.2,1,1,188.4,0,0.31
2023-08-22,LONG,-90.74,0,1.835,4.83,0,62.69,0.0056,1,210.2,1,1,1,29.8,19.9,180.9,4,1,109.8,1,0.11
2023-08-22,SHORT,-63.24,0,7.004,19.83,0,46.53,-0.0796,1,120.2,0,1,0,20.7,90.9,60.4,1,1,19.8,0,1.5
2023-08-23,LONG,30.76,1,7.273,6.5,0,74.36,0.0765,1,121.8,1,1,1,23.2,72.0,229.3,1,1,167.8,0,0.31
2023-08-23,LONG,168.76,1,12.618,16.75,0,72.85,-0.0294,1,132.0,1,1,1,14.2,61.8,239.6,1,1,178.0,0,0.26
2023-08-24,SHORT,-92.74,0,11.926,32.84,0,11.89,0.1072,0,-73.0,0,0,1,30.5,60.1,276.1,1,0,-183.2,0,0.22
2023-08-24,SHORT,18.26,1,17.152,17.84,0,14.33,0.1769,0,-58.0,0,0,1,20.3,75.1,261.1,1,0,-168.2,0,0.29
2023-08-25,LONG,-130.24,0,0.267,21.1,1,52.31,-0.1408,0,-411.0,1,0,0,43.0,327.8,28.4,2,0,-181.2,0,11.54
2023-08-25,LONG,-90.24,0,0.16,14.35,1,54.84,-0.1596,0,-404.2,1,0,0,29.7,321.0,35.1,2,0,-174.5,0,9.15
2023-08-28,LONG,-111.74,0,0.204,11.62,0,69.37,-0.037,1,89.8,1,1,1,36.8,18.5,272.9,3,1,159.8,1,0.07
2023-08-30,LONG,-0.74,0,0.8,13.0,0,50.54,0.0344,1,254.2,1,1,1,37.2,28.8,266.8,2,1,148.4,0,0.11
2023-09-01,SHORT,-0.74,0,3.89,2.75,0,42.79,-0.022,0,-26.5,0,0,1,35.7,11.2,106.8,4,0,-61.8,1,0.1
2023-09-01,SHORT,77.76,1,8.266,2.25,0,44.79,0.0033,0,-17.2,0,0,1,15.7,6.5,97.6,4,0,-52.5,1,0.07
2023-09-06,SHORT,34.26,1,4.719,27.5,0,23.15,-0.1582,0,-128.8,0,0,1,30.8,33.8,226.2,2,0,-171.2,0,0.15
2023-09-07,SHORT,-99.74,0,0.32,3.75,0,13.65,-0.0467,0,-257.0,0,0,1,32.8,113.0,285.3,1,0,-207.5,0,0.4
2023-09-07,SHORT,-70.74,0,0.281,13.25,0,23.54,0.0295,0,-240.0,0,0,1,23.2,13.2,268.3,1,0,-190.5,0,0.05
2023-09-08,LONG,-94.24,0,2.669,21.5,0,63.49,-0.1386,1,175.0,1,1,1,31.0,30.0,161.2,4,1,109.8,0,0.19
2023-09-08,LONG,41.76,1,1.386,0.12,0,56.08,-0.0943,1,135.0,1,1,1,30.8,0.1,121.2,4,1,69.8,1,0.0
2023-09-11,LONG,-9.24,0,1.399,7.0,0,65.28,-0.1837,1,71.5,1,1,1,27.3,8.9,126.1,4,1,74.5,1,0.07
2023-09-11,LONG,184.76,1,1.081,12.57,0,66.91,-0.1255,1,93.0,1,1,1,15.5,39.0,147.6,3,1,96.0,0,0.26
2023-09-12,SHORT,103.26,1,0.424,16.0,0,38.63,0.2513,0,-37.0,0,0,1,25.3,16.0,92.9,4,0,-37.2,0,0.17
2023-09-12,SHORT,-73.74,0,2.286,8.32,0,31.46,0.0388,0,-81.5,0,0,1,24.2,8.3,137.4,4,0,-81.8,1,0.06
2023-09-13,LONG,92.76,1,0.92,13.33,0,57.0,-0.0016,0,-67.8,1,0,0,34.5,68.7,48.6,1,0,-13.3,0,1.41
2023-09-13,LONG,-58.24,0,3.987,24.67,0,69.9,0.0086,0,-23.8,1,1,1,19.0,24.7,92.6,3,1,30.7,0,0.27
2023-09-14,LONG,157.26,1,0.497,1.0,0,51.98,-0.2656,1,78.8,1,1,1,32.7,7.4,136.2,4,1,74.0,0,0.05
2023-09-14,LONG,108.76,1,0.805,4.42,0,57.42,-0.1173,1,109.8,1,1,1,18.3,57.8,167.2,3,1,105.0,0,0.35
2023-09-19,SHORT,-0.74,0,2.921,4.92,0,21.22,0.2506,0,-96.5,0,0,1,25.3,52.4,167.3,1,0,-122.4,0,0.31
2023-09-19,SHORT,-0.74,0,3.5,4.33,0,30.19,0.2631,0,-87.2,0,0,1,18.5,4.3,158.1,1,0,-113.2,0,0.03
2023-09-22,LONG,-85.24,0,2.214,15.92,0,64.55,-0.0412,0,-25.5,1,1,1,14.0,15.9,75.5,4,1,28.2,0,0.21
2023-09-26,SHORT,-79.74,0,2.283,0.86,0,29.52,0.1461,0,-44.0,0,0,1,26.2,0.9,152.6,4,0,-94.0,1,0.01
2023-09-26,SHORT,-0.74,0,2.465,3.89,0,29.02,0.1291,0,-48.8,0,0,1,26.2,54.8,157.4,3,0,-98.8,0,0.35
2023-09-27,LONG,-87.24,0,0.584,26.92,0,63.46,0.0682,0,-18.0,1,0,0,28.7,28.2,87.3,3,1,26.9,0,0.32
2023-09-28,SHORT,-113.74,0,0.067,33.92,0,34.21,0.1464,0,-71.2,0,0,1,37.5,55.5,123.3,1,0,-33.9,0,0.45
2023-09-29,LONG,-89.24,0,0.452,8.78,0,77.05,0.1174,1,328.8,1,1,1,29.3,102.7,300.5,2,1,189.1,0,0.34
2023-09-29,LONG,-81.74,0,0.149,0.47,0,72.18,0.113,1,319.5,1,1,1,26.8,0.5,291.3,3,1,179.8,1,0.0
2023-10-03,SHORT,89.76,1,2.155,13.18,0,30.24,0.3347,0,-137.5,0,0,1,40.8,62.8,212.2,3,0,-136.2,0,0.3
2023-10-03,SHORT,-0.74,0,4.116,11.58,0,27.98,0.2226,0,-188.8,0,0,1,33.8,11.6,263.4,1,0,-187.4,0,0.04
2023-10-04,LONG,-0.74,0,1.29,35.25,0,64.39,0.0156,1,12.5,1,1,1,41.7,67.8,151.9,1,1,35.2,0,0.45
2023-10-04,LONG,80.76,1,1.048,25.0,0,64.66,0.0355,1,2.2,1,1,1,41.5,78.0,141.6,1,1,25.0,0,0.55
2023-10-05,SHORT,-98.74,0,5.669,16.29,0,25.94,-0.0422,0,-108.5,0,0,1,32.5,51.4,193.5,2,0,-125.8,0,0.27
2023-10-05,LONG,-0.74,0,4.743,2.08,0,33.49,-0.0985,0,-41.2,0,0,0,24.7,126.3,2.1,3,0,-58.6,0,60.14
2023-10-10,LONG,90.26,1,5.341,29.0,0,68.2,-0.0492,1,347.2,1,1,1,22.0,64.8,292.5,2,1,198.8,0,0.22
2023-10-10,LONG,-51.74,0,6.045,13.25,0,61.9,-0.0763,1,331.5,1,1,1,16.8,80.5,276.8,2,1,183.0,0,0.29
2023-10-11,LONG,-0.74,0,0.518,19.99,0,81.27,-0.0865,1,135.0,1,1,1,27.5,20.0,135.5,1,1,57.8,0,0.15
2023-10-16,LONG,-98.24,0,4.098,0.59,0,73.52,0.0669,1,27.8,1,1,1,32.3,0.6,232.4,3,1,115.9,0,0.0
2023-10-16,LONG,-98.24,0,7.964,4.34,0,69.75,-0.0221,1,24.0,1,1,1,16.2,4.3,228.7,2,1,112.2,0,0.02
2023-10-18,SHORT,-0.74,0,0.026,41.37,0,38.53,-0.1077,1,3.8,0,0,1,38.7,41.4,156.7,0,0,-57.7,0,0.26
2023-10-18,SHORT,-99.24,0,0.857,12.37,0,31.19,-0.1061,0,-25.2,0,0,1,32.7,12.4,185.7,2,0,-86.7,0,0.07
2023-10-19,LONG,164.26,1,1.572,24.87,0,52.59,0.0691,0,-115.8,1,0,0,27.7,119.3,24.9,1,0,-50.7,0,4.79
2023-10-19,LONG,-187.74,0,0.217,6.33,0,63.35,0.2017,0,-58.8,1,1,1,62.2,62.3,81.9,1,1,6.3,0,0.76
2023-10-20,SHORT,99.26,1,3.729,10.5,0,31.36,-0.1035,0,-326.8,0,0,1,35.3,10.5,332.5,1,0,-243.2,0,0.03
2023-10-20,LONG,-80.24,0,2.487,12.5,0,44.27,-0.1028,0,-260.5,0,0,0,26.3,266.2,76.8,2,0,-177.0,0,3.47
2023-10-24,LONG,-0.74,0,1.636,2.45,0,74.48,-0.3508,1,242.5,1,1,1,40.3,37.7,262.2,2,1,132.3,0,0.14
2023-10-24,LONG,-115.24,0,1.783,4.2,0,74.68,-0.3808,1,244.2,1,1,1,38.0,35.9,264.0,2,1,134.1,0,0.14
2023-10-25,SHORT,-0.74,0,3.059,3.0,0,18.39,-0.0476,0,-204.0,0,0,1,33.8,3.0,234.7,1,0,-169.0,0,0.01
2023-10-25,SHORT,86.26,1,3.359,10.5,0,14.33,-0.1416,0,-217.5,0,0,1,34.8,60.2,248.2,1,0,-182.5,0,0.24
2023-10-26,LONG,-136.24,0,1.228,2.3,0,54.96,-0.2072,0,-343.5,1,0,0,45.0,285.8,11.5,3,0,-186.0,0,24.85
2023-10-26,SHORT,-0.74,0,4.092,11.0,0,41.49,-0.143,0,-443.8,0,0,1,38.0,11.0,386.0,1,0,-286.2,0,0.03
2023-10-27,LONG,110.26,1,0.527,38.75,0,61.47,-0.482,0,-95.5,1,1,1,42.7,84.5,162.0,1,1,38.8,0,0.52
2023-10-27,LONG,-94.74,0,2.655,24.29,0,67.89,-0.2922,0,-35.2,1,1,1,31.2,24.3,222.3,1,1,99.0,0,0.11
2023-10-30,LONG,0.76,1,0.456,2.46,0,55.03,0.1415,1,63.2,1,1,1,35.7,2.5,169.8,4,1,95.2,0,0.01
2023-10-30,LONG,-93.74,0,0.551,1.71,0,55.12,0.0649,1,64.0,1,1,1,30.8,1.7,170.5,4,1,95.9,1,0.01
2023-10-31,LONG,-0.74,0,1.125,26.0,0,50.0,0.0402,0,-2.2,0,1,0,32.7,90.9,38.9,2,0,-26.0,0,2.34
2023-10-31,LONG,46.76,1,0.397,1.5,0,55.45,-0.1788,1,22.2,1,1,1,30.8,66.4,63.4,1,0,-1.5,0,1.05
2023-11-01,LONG,-86.74,0,3.833,0.75,0,73.19,0.0469,1,294.0,1,1,1,28.5,124.0,260.5,1,1,193.0,0,0.48
2023-11-01,LONG,-10.74,0,3.075,30.75,0,68.26,0.089,1,256.5,1,1,1,23.3,36.8,223.0,3,1,155.5,0,0.17
2023-11-02,LONG,40.76,1,0.104,60.42,0,78.43,-0.0893,1,325.8,1,1,1,26.5,69.2,354.1,0,1,272.9,0,0.2
2023-11-02,LONG,153.76,1,3.016,20.17,0,78.33,-0.1051,1,374.8,1,1,1,15.3,20.2,403.1,1,1,321.9,0,0.05
2023-11-03,LONG,41.76,1,0.502,15.67,0,69.8,-0.1481,1,128.0,1,1,1,33.8,31.2,154.2,4,1,107.3,0,0.2
2023-11-03,LONG,1.26,1,0.816,20.17,0,72.52,-0.1674,1,139.0,1,1,1,34.3,20.2,165.2,3,1,118.3,0,0.12
2023-11-06,LONG,-87.24,0,1.212,5.51,0,80.25,-0.2999,1,142.5,1,1,1,28.7,16.7,144.3,3,1,77.4,0,0.12
2023-11-06,LONG,-88.24,0,1.362,9.49,0,76.13,-0.2476,1,127.5,1,1,1,14.5,9.5,129.3,2,1,62.4,0,0.07
2023-11-07,LONG,5.26,1,2.903,30.75,0,75.74,-0.1373,1,118.8,1,1,1,25.7,31.2,195.9,2,1,150.2,0,0.16
2023-11-07,LONG,21.76,1,5.941,4.75,0,77.52,-0.099,1,145.2,1,1,1,17.0,4.8,222.4,1,1,176.8,0,0.02
2023-11-08,LONG,0.76,1,1.977,18.08,0,50.31,-0.0844,1,98.5,1,1,1,14.7,53.8,89.4,1,1,18.1,0,0.6
2023-11-09,LONG,87.26,1,0.577,17.47,0,54.96,0.0597,0,-3.2,1,1,1,26.0,17.5,82.8,4,1,32.7,0,0.21
2023-11-10,LONG,15.26,1,0.182,13.83,0,68.12,0.1311,0,-36.5,1,1,1,27.5,65.6,95.4,1,1,13.8,0,0.69
2023-11-10,LONG,158.76,1,0.9,32.83,0,73.68,0.1501,0,-17.5,1,1,1,26.7,46.6,114.4,1,1,32.8,0,0.41
2023-11-13,SHORT,-69.24,0,0.287,36.5,0,45.06,-0.0299,1,166.5,0,1,0,22.7,130.0,68.4,1,1,36.5,0,1.9
2023-11-14,LONG,-84.24,0,3.027,151.17,0,93.72,-0.0428,1,371.5,1,1,1,27.7,999.0,399.7,0,1,353.1,0,
2023-11-14,LONG,22.76,1,1.848,97.92,0,86.95,-0.0373,1,318.2,1,1,1,16.5,999.0,346.4,0,1,299.8,0,
2023-11-15,LONG,-71.24,0,0.375,2.09,0,56.79,0.17,1,136.2,1,1,1,23.3,3.6,118.2,4,1,77.3,0,0.03
2023-11-15,SHORT,-54.24,0,6.099,19.17,0,40.3,0.1379,1,37.2,0,1,0,17.7,19.2,68.2,4,0,-21.7,0,0.28
2023-11-16,LONG,-98.24,0,0.727,12.63,0,52.34,-0.1746,0,-88.8,1,0,0,16.2,98.0,12.6,3,0,-42.7,0,7.78
2023-11-16,LONG,22.76,1,0.294,5.88,0,51.03,-0.1909,0,-95.5,0,0,0,17.0,104.7,5.9,3,0,-49.4,0,17.75
2023-11-17,SHORT,-0.74,0,0.237,0.17,0,32.51,0.1163,1,25.2,0,0,1,23.2,41.1,41.4,1,0,-0.2,0,0.99
2023-11-17,SHORT,-63.74,0,0.756,10.42,0,28.73,0.0593,1,15.0,0,0,1,20.8,30.8,51.7,3,0,-10.4,0,0.6
2023-11-20,LONG,4.26,1,2.452,3.08,0,65.64,0.0218,1,91.8,1,1,1,24.2,3.1,107.5,4,1,63.3,1,0.03
2023-11-20,LONG,124.26,1,3.357,3.2,0,68.19,0.0215,1,103.0,1,1,1,21.0,40.9,118.7,4,1,74.6,0,0.34
2023-11-21,SHORT,-68.24,0,3.929,5.75,0,7.13,-0.0282,0,-3.2,0,0,1,22.3,20.4,201.6,3,0,-116.8,1,0.1
2023-11-21,SHORT,-86.24,0,3.671,3.8,0,13.87,0.0533,1,32.5,0,0,1,14.2,3.8,165.8,3,0,-81.0,0,0.02
2023-11-22,LONG,-110.24,0,0.358,3.83,0,85.92,0.0883,1,87.8,1,1,1,36.3,53.8,147.9,1,1,108.1,0,0.36
2023-11-22,LONG,34.26,1,0.369,1.42,0,75.32,0.0574,1,82.5,1,1,1,21.0,1.4,142.7,2,1,102.8,0,0.01
2023-11-24,SHORT,-61.24,0,1.663,0.58,0,24.73,-0.1338,0,-113.0,0,0,1,20.0,0.6,147.6,4,0,-83.4,1,0.0
2023-11-24,SHORT,3.76,1,1.336,1.76,0,35.28,-0.1394,0,-92.0,0,0,1,9.2,1.8,126.6,3,0,-62.4,0,0.01
2023-11-27,LONG,42.76,1,1.647,4.31,0,67.71,0.1325,1,10.5,1,1,1,23.8,4.3,50.3,5,1,23.0,1,0.09
2023-11-27,LONG,-63.24,0,8.177,3.25,0,82.33,0.1075,1,55.8,1,1,1,10.3,3.2,95.6,5,1,68.2,0,0.03
2023-11-30,SHORT,96.76,1,2.049,20.58,0,33.54,-0.1219,0,-98.0,0,0,1,34.2,42.8,196.3,2,0,-132.9,0,0.22
2023-11-30,SHORT,20.76,1,4.355,29.42,0,25.85,-0.157,0,-170.2,0,0,1,32.7,82.9,268.6,1,0,-205.2,0,0.31
2023-12-01,SHORT,-97.24,0,0.992,31.92,0,33.85,-0.3575,0,-75.8,0,0,1,32.0,42.9,106.7,1,0,-31.9,0,0.4
2023-12-04,SHORT,-93.74,0,4.078,16.17,0,17.46,0.2585,0,-174.5,0,0,1,30.8,16.2,312.3,1,0,-241.4,0,0.05
2023-12-04,SHORT,-98.24,0,4.175,2.33,0,28.82,0.2372,0,-116.2,0,0,1,16.2,2.3,254.0,1,0,-183.2,0,0.01
2023-12-06,LONG,-79.24,0,3.481,6.69,0,43.99,0.0705,1,53.8,0,1,0,26.0,6.7,129.7,3,1,61.5,0,0.05
2023-12-07,LONG,-101.74,0,1.612,6.54,0,90.54,0.0167,1,98.2,1,1,1,33.5,17.4,161.6,3,1,84.1,0,0.11
2023-12-07,LONG,133.26,1,0.627,24.08,0,74.8,0.0588,1,58.2,1,1,1,22.3,24.1,121.6,2,1,44.1,0,0.2
2023-12-08,LONG,-0.74,0,2.986,6.48,0,60.25,0.149,1,108.5,1,1,1,34.8,6.5,128.6,2,1,61.4,0,0.05
2023-12-08,LONG,16.26,1,2.533,33.23,0,52.17,0.239,1,81.8,1,1,1,30.5,33.2,101.8,2,1,34.7,0,0.33
2023-12-11,LONG,-0.74,0,2.821,3.03,0,79.2,0.0549,1,189.5,1,1,1,29.3,3.0,165.6,4,1,103.4,1,0.02
2023-12-11,LONG,18.76,1,2.589,7.21,0,70.74,0.0815,1,165.0,1,1,1,22.5,7.2,141.1,4,1,78.9,0,0.05
2023-12-13,LONG,-55.74,0,1.362,20.83,0,63.15,-0.1461,1,206.5,1,1,1,18.2,34.8,185.3,3,1,129.7,0,0.19
2023-12-18,LONG,-63.74,0,2.448,0.75,0,75.56,-0.0313,1,306.0,1,1,1,20.8,999.0,456.6,1,1,362.8,0,
2023-12-18,LONG,14.26,1,0.809,36.5,0,58.16,-0.0009,1,268.8,1,1,1,17.0,36.5,419.4,1,1,325.5,0,0.09
2023-12-19,LONG,-13.24,0,2.03,4.62,0,81.82,-0.0814,1,146.0,1,1,1,22.2,12.2,128.2,4,1,75.8,1,0.1
2023-12-19,LONG,-64.24,0,3.619,2.38,0,71.14,-0.0184,1,139.0,1,1,1,10.5,2.4,121.2,4,1,68.8,1,0.02
2023-12-21,LONG,-104.24,0,0.466,12.25,0,71.29,-0.2147,1,74.2,1,0,0,34.3,93.8,121.3,1,1,12.2,0,0.77
2023-12-22,LONG,-62.74,0,1.39,6.92,0,81.82,-0.1716,1,92.8,1,1,1,20.5,6.9,192.4,1,1,137.3,0,0.04
2023-12-22,LONG,-79.24,0,0.731,25.92,0,72.59,-0.057,1,73.8,1,1,1,13.0,25.9,173.4,2,1,118.3,0,0.15
2023-12-26,LONG,-81.24,0,3.037,0.33,0,68.15,-0.1013,1,28.0,1,1,1,13.3,0.3,132.3,4,1,76.8,1,0.0
2023-12-26,LONG,12.76,1,2.589,4.79,0,65.65,-0.0824,1,19.0,1,1,1,12.2,4.8,123.3,4,1,67.8,1,0.04
2023-12-28,LONG,-81.24,0,1.406,4.0,0,35.88,0.0706,1,50.5,0,1,0,13.3,4.0,68.0,5,1,40.5,1,0.06
2023-12-28,LONG,-73.24,0,2.083,0.25,0,41.81,-0.1187,1,44.2,0,1,0,12.0,1.8,61.8,6,1,34.2,1,0.03
